id,original_title,adult,original_language,popularity,release_date,budget,profit (revenue-budget),runtime,status,vote_average,vote_count
54148,Días de fútbol,2,es,1.211616,9/19/2003,0,12212123,113,Released,6.2,15
54155,Les Mains en l'Air,2,en,0.5223,7/6/2010,0,0,90,Released,6,4
54157,Le Coût de la vie,2,fr,0.604093,7/30/2003,0,0,98,Released,6.3,8
54162,Hotel California,2,en,0.043353,7/25/2008,0,0,0,Released,4,1
54186,告白,2,ja,5.882762,6/4/2010,0,0,106,Released,7.6,233
54225,오감도,2,en,0.867872,7/9/2009,0,2484095,130,Released,4.8,5
54229,Köld slóð,2,is,0.64384,12/29/2006,0,0,0,Released,6,1
54243,Kart Racer,2,en,0.700658,5/16/2003,0,0,94,Released,3.8,2
54254,آواز گنجشک‌ها,2,fa,1.165679,10/1/2008,0,115605,96,Released,6.9,15
54271,The Big Bang,2,en,2.608546,1/17/2011,17000000,-17000000,101,Released,5.5,40
54291,河流,2,zh,0.839024,8/27/1997,0,0,115,Released,7.1,14
54293,Zeitgeist: Moving Forward,2,en,2.68829,1/15/2011,0,0,201,Released,6.9,70
54300,Live Forever,2,en,0.151995,3/7/2003,0,0,82,Released,5.5,3
54309,Notte prima degli esami - Oggi,2,it,4.34552,2/14/2007,0,0,0,Released,5,137
54312,Kawasakiho růže,2,cs,0.690246,12/21/2009,0,0,0,Released,5,3
54315,Das Fremde in mir,2,de,0.235217,10/16/2008,500000,-500000,0,Released,6.4,4
54318,The Water Horse,2,en,5.083211,12/25/2007,40000000,63071443,112,Released,6.3,293
54320,Love,2,en,3.760776,2/2/2011,500000,-500000,90,Released,5.4,74
54325,Back Soon,2,en,0.341711,6/3/2007,0,0,83,Released,4.1,8
54326,"帮帮我,爱神",2,zh,0.525347,9/4/2007,0,0,103,Released,5.1,7
54328,海洋天堂,2,zh,1.758492,8/5/2010,1000000,-1000000,96,Released,7.1,21
54330,아기와 나,2,en,1.410154,8/13/2008,0,0,96,Released,6,21
54336,Hori Smoku Sailor Jerry,2,en,0.039175,3/3/2008,0,0,73,Released,10,1
54354,Eila,2,fi,0.077438,3/14/2003,0,0,,Released,7.5,2
54356,Emmauksen tiellä,2,fi,0.07607,9/26/2001,0,0,,,7,2
54358,Resurrect Dead: The Mystery of the Toynbee Tiles,2,en,1.538625,8/1/2011,0,0,86,Released,6.9,18
54380,Capitães de Abril,2,pt,0.929182,4/21/2000,6105121,-6105121,123,Released,6.5,18
54384,Aquele Querido Mês de Agosto,2,pt,0.866608,8/21/2008,0,0,147,Released,7,8
54390,Passionada,2,en,0.475951,8/17/2003,0,0,108,Released,6.7,5
54398,Strigoi,2,en,0.914338,11/1/2009,0,0,101,Released,6.2,10
54406,The Young Visiters,2,en,0.637468,12/26/2003,0,0,90,Released,3.8,2
54415,Sinbad: The Fifth Voyage,2,en,1.262737,2/7/2014,0,0,89,Released,4.2,10
54424,Çoğunluk,2,tr,0.399254,1/10/2010,0,0,111,Released,6.2,10
54445,S.W.A.T.: Firefight,2,en,5.024828,3/1/2011,8000000,-8000000,89,Released,5.4,77
54466,Dirty Business,2,en,0.005043,10/6/2009,0,0,90,Released,0,0
54469,Main Street,2,en,6.713351,10/21/2010,10000000,-10000000,92,Released,3.5,17
54474,Zvezda,2,ru,0.321524,5/6/2002,1300000,-491000,97,Released,5,7
54484,Tracy Morgan: Black & Blue,2,en,0.36028,11/13/2010,0,0,0,Rumored,8,2
54487,Cane Toads: The Conquest,2,ru,0.295907,1/26/2010,0,0,85,Rumored,6.8,8
54491,The Trumpet Of The Swan,2,en,0.851599,5/11/2001,0,100202,75,Released,5.1,13
54506,What Is It?,2,en,1.016382,1/27/2005,0,0,72,Released,5.6,7
54507,A Very Potter Musical,2,en,1.054258,4/9/2009,0,0,166,Released,7.7,20
54514,Страна глухих,2,ru,1.210728,4/6/1998,0,0,0,Released,6.7,9
54518,Justin Bieber: Never Say Never,2,en,5.892524,2/11/2011,13000000,85441954,105,Released,4.8,156
54524,Der Räuber,2,de,1.824255,2/14/2010,3900000,-3691525,96,Released,6.7,31
54525,Secrets in the Walls,2,en,1.356312,11/24/2010,0,0,0,Released,5.3,26
54527,Into Eternity,2,en,1.227597,11/12/2010,900000,-900000,75,Released,7.4,26
54540,Beverly Hills Chihuahua 2,2,en,3.58087,2/1/2011,0,12000000,93,Released,5.4,60
54544,Un Crime au Paradis,2,fr,3.305413,2/28/2001,0,0,89,Released,6.1,26
54546,China Blue,2,en,0.517793,1/1/2005,0,0,86,Released,5.3,5
54548,All You Need is Love - Meine Schwiegertochter ist ein Mann,2,de,0.567095,11/3/2009,0,0,92,Released,8.3,4
54551,Banana,2,en,5.958505,12/13/2010,0,0,4,Released,7.2,139
54555,잠복근무,2,ko,0.662966,3/17/2005,0,0,111,Released,6.4,8
54557,The Chaperone,2,en,1.80095,2/11/2011,0,0,103,Released,5.4,31
54558,카리스마 탈출기,2,ko,0.90546,3/30/2006,1700000,-1700000,100,Released,5.7,3
54559,Minions: Orientation Day,2,en,4.662093,12/13/2010,0,0,4,Released,7,95
54580,Los lunes al sol,2,es,2.061389,9/27/2002,4000000,-3853598,113,Released,7,37
54583,Hollywood North,2,en,0.023944,1/12/2004,500000,-500000,89,Released,0,0
54597,Blood Out,2,en,2.493654,4/25/2011,0,0,90,Released,5.6,34
54598,Septien,2,en,0.418174,7/6/2011,0,0,80,Released,5.3,2
54602,Skateland,2,en,2.150786,1/25/2010,0,14944,98,Released,5.8,13
54625,Checking Out,2,en,0.272407,9/15/2006,500000,-500000,94,Released,6.5,4
54627,Azzurro,2,en,0.003863,8/12/2000,3100000,-3100000,84,Released,0,0
54638,Virtual Nightmare,2,de,0.853328,4/13/2000,0,0,86,Released,7,5
54653,Last Rites,2,en,0.224612,6/30/2006,0,0,90,Released,3.3,3
54657,Lava Kusa-The Warrior Twins,2,en,0.041177,10/8/2010,0,0,120,Released,7.5,1
54659,해변의 여인,2,ko,0.882777,8/31/2006,0,0,127,Released,7.4,7
54662,The Future,2,en,1.61744,2/15/2011,1000000,-1000000,91,Released,5.8,28
54669,Käsky,2,fi,0.14983,8/29/2008,0,0,115,Released,7,2
54677,Four Days in October,2,en,0.438135,10/5/2010,0,0,53,Released,6.6,4
54685,Little Big Men,2,en,0.216996,8/31/2010,0,0,53,Released,6.4,4
54690,오! 수정,2,ko,0.805995,5/27/2000,0,0,126,Released,7.1,7
54692,Once Brothers,2,en,0.528624,10/12/2010,0,0,79,Rumored,6.4,7
54694,Pony Excess,2,en,0.217652,12/11/2010,0,0,53,Released,7.6,6
54699,Nora Roberts' Blue Smoke,2,en,1.048238,2/12/2007,0,0,95,Released,3.8,5
54700,The Presence,2,en,2.086145,8/4/2010,0,0,83,Released,4.3,29
54714,The Trials of Henry Kissinger,2,en,0.299669,9/29/2002,0,0,80,Released,6.3,7
54720,Killing Kasztner,2,en,0.004706,10/1/2008,0,0,129,Rumored,0,0
54731,"Run, Ricky Run",2,en,0.29247,4/27/2010,0,0,53,Rumored,6.9,5
54732,Silly Little Game,2,en,0.076471,4/20/2010,0,0,53,Released,4.3,2
54734,Small Potatoes: Who Killed the USFL?,2,en,0.54473,10/20/2009,0,0,53,Released,7.4,7
54735,Straight Outta LA,2,en,0.668264,5/11/2010,0,0,53,Released,4.7,6
54743,The Legend of Jimmy the Greek,2,en,0.589301,11/10/2009,0,0,53,Released,6.1,4
54744,The U,2,en,0.550363,12/12/2009,0,0,53,Released,8.1,6
54746,Unmatched,2,en,0.076477,9/14/2010,0,0,52,Released,4.3,2
54759,Haaveiden kehä,2,fi,0.004666,10/11/2002,0,0,85,Rumored,0,0
54764,Helmiä ja sikoja,2,fi,0.480027,8/29/2003,0,0,107,Released,6.1,10
54770,時をかける少女,2,ja,1.388467,3/13/2010,0,0,122,Released,5.4,16
54779,Clonehunter,2,en,0.111587,1/1/2009,0,0,85,Released,2.7,3
54782,The Substitute 4: Failure Is Not an Option,2,en,1.514248,4/24/2001,0,0,91,Released,6.4,5
54793,Public Speaking,2,en,0.470645,11/22/2010,0,0,82,Rumored,6.4,13
54794,Heartlands,2,en,0.938316,8/20/2002,0,0,0,Released,6.3,8
54795,Keep the Aspidistra Flying,2,en,0.691061,11/20/1997,0,0,101,Released,6.3,3
54796,Thicker than Water,2,en,0.119372,11/23/2005,0,0,87,Released,5.5,2
54800,Urban Ghost Story,2,en,0.085069,7/13/1998,0,0,82,Released,4,2
54807,Mickey,2,en,0.33262,5/2/2004,6000000,-5706207,90,Released,6.5,1
54812,The Lottery,2,en,0.093776,6/11/2010,0,0,81,Released,5,1
54838,Robinson in Space,2,en,0.100451,1/10/1997,700000,-700000,78,Released,7.5,2
54865,Je te mangerais,2,fr,1.007136,3/11/2009,3000000,-3000000,96,Released,5.8,18
54890,Dhobi Ghat,2,hi,1.017917,1/21/2011,0,0,100,Released,6.7,18
54893,One Day Like Rain,2,en,0.152431,6/15/2007,500000,-500000,90,Rumored,4.7,3
54894,Modify,2,en,0.719373,1/1/2005,500000,-500000,85,Released,5.1,4
54900,Gitmek: Benim Marlon ve Brandom,2,tr,0.00659,4/25/2008,500000,-500000,90,Released,0,0
54910,Off the Black,2,en,0.708427,12/8/2006,0,0,90,Released,6,1
54911,The Amazing Truth About Queen Raquela,2,en,0.038876,3/7/2008,400000,-394745,80,Released,5,1
54928,Project Viper,2,en,0.183141,5/15/2002,500000,-500000,85,Released,6,2
54933,A Map of the World,2,en,1.588189,9/13/1999,0,0,125,Released,6.4,8
54940,Ground Control,2,en,8.437586,8/26/1998,500000,-500000,98,Released,5.6,18
54959,Soldier,2,hi,0.17381,12/10/1998,0,0,156,Released,5.9,5
54968,Simon Magus,2,en,0.313628,2/17/1999,0,0,101,Released,10,1
54969,Daud,2,hi,0.221302,8/22/1997,0,0,0,Released,5.6,4
54971,Dulhe Raja,2,hi,0.850284,7/10/1998,0,0,155,Released,6.2,8
54973,Dopamine,2,en,0.401575,10/3/2003,0,22278,79,Released,5,5
54982,Introducing Dorothy Dandridge,2,en,6.197144,8/21/1999,0,0,120,Released,6,11
54986,춘향뎐,2,ko,0.644469,1/29/2000,0,0,120,Released,6.8,12
54994,Teenage Paparazzo,2,en,0.912766,1/22/2010,0,0,94,Released,6.4,9
55008,ちゃんと伝える,2,ja,0.414789,6/1/2009,0,0,109,Released,6.5,4
55011,Morlang,2,en,0.514632,11/22/2001,500000,-500000,84,Released,6,2
55012,Wolves In The Snow,2,en,0.367052,4/10/2002,500000,-500000,90,Released,6.5,2
55015,Home Room,2,en,6.040767,4/12/2002,0,0,133,Released,6.8,10
55018,Crazy As Hell,2,en,0.405812,10/23/2002,1800000,-1800000,113,Released,5,4
55027,Dan Aykroyd - Unplugged On UFO's,2,en,0.110854,7/15/2005,0,0,81,Released,4,3
55045,Psych:9,2,en,1.849045,5/7/2010,5000000,-5000000,98,Released,4.3,18
55047,Born Rich,2,en,0.285404,1/19/2003,0,0,75,Released,6.7,6
55061,Frankie & Alice,2,en,2.178315,5/17/2010,0,693181,101,Released,5.7,32
55063,Still Bill,2,en,0.589117,1/27/2010,0,0,78,Released,7,1
55066,The Eternal,2,en,0.490035,9/18/1998,0,0,95,Released,4.5,7
55069,The Delivery,2,en,0.068057,9/16/1999,500000,-500000,99,Released,4,1
55107,L'ennui,2,fr,1.535323,11/14/1998,0,0,122,Released,6.1,12
55123,Tumbleweeds,2,en,0.88888,11/28/1999,312000,969176,102,Released,6.2,11
55125,Ivkova slava,2,sr,0.551454,11/3/2005,0,0,110,Released,5.8,6
55130,Profesionalac,2,sr,0.645741,5/21/2003,0,0,104,Released,7.3,9
55134,Mickybo and Me,2,en,0.895613,3/25/2005,0,0,95,Rumored,7.6,9
55135,Kad porastem biću kengur,2,sr,0.508196,3/25/2004,0,0,107,Released,9,6
55138,Lajanje na zvezde,2,sr,1.00088,6/1/1998,0,0,95,Released,7,6
55151,"Marți, după Crăciun",2,ro,1.812899,5/13/2010,0,20666,99,Released,6.5,15
55165,I rymden finns inga känslor,2,sv,2.721449,9/3/2010,0,0,85,Released,7.6,36
55166,Hurmaava joukkoitsemurha,2,fi,0.110304,3/3/2000,0,0,0,Released,5,3
55177,Touch of Pink,2,en,1.062502,7/16/2004,0,0,91,Released,5.7,12
55180,The Last Big Thing,2,en,0.695095,9/23/1998,0,0,98,Released,6,3
55190,Princess and the Pony,2,en,0.522892,1/25/2011,17000,-17000,88,Released,4.7,5
55194,Jedi Junkies,2,en,0.166559,5/25/2010,0,0,75,Released,6.3,3
55204,Which Way Home,2,en,0.225251,1/31/2009,0,0,90,Released,7.5,5
55208,Bẫy Rồng,2,vi,0.743727,12/9/2009,0,0,90,Released,4.9,8
55215,Dead Space: Aftermath,2,en,1.507249,12/31/2010,2500000,-2500000,85,Released,5.9,34
55222,Power and Terror: Noam Chomsky in Our Times,2,en,0.073793,11/22/2002,0,0,74,Released,5,1
55225,Six Days in June,2,en,0.00876,5/18/2007,0,0,105,Released,0,0
55229,Impact,2,en,2.989957,6/21/2009,0,0,120,Released,4.8,20
55230,Tsunami: Caught on Camera,2,en,0.089775,12/30/2009,0,0,90,Released,5.3,2
55244,Bill Cunningham New York,2,en,1.172363,3/24/2010,0,1339650,84,Released,7.9,31
55245,!Women Art Revolution,2,en,0.077485,1/1/2010,0,0,83,Released,4.3,2
55246,Ceremony,2,en,4.186599,10/8/2010,0,22270,89,Released,5.2,20
55249,Night At The Golden Eagle,2,en,0.152677,5/17/2002,0,0,87,Released,5,4
55253,A Máquina,2,pt,0.239638,4/26/2006,0,0,89,Released,6.9,4
55254,Uuno Turhapuro - pisnismies,2,fi,0.107109,8/28/1998,0,0,,Released,6.7,3
55256,Joki,2,fi,0.072409,9/14/2001,1000000,-1000000,104,Released,7,2
55257,Juha,2,fi,0.702021,2/25/1999,1000000,-1000000,78,Released,6.8,9
55283,లీడర్,2,te,0.380204,2/19/2010,0,1458709,172,Released,5.1,7
55292,新少林寺,2,cn,5.311245,1/20/2011,29000000,4662874,131,Released,6.5,102
55294,Canvas,2,en,1.130269,11/12/2006,1500000,-1500000,101,Released,6.1,5
55301,Alvin and the Chipmunks: Chipwrecked,2,en,8.066393,12/14/2011,75000000,267695435,87,Released,5.4,499
55306,Ulee's Gold,2,en,1.138972,6/13/1997,0,0,112,Released,6.5,19
55322,Grant Morrison:  Talking with Gods,2,en,0.511896,10/26/2010,0,0,80,Released,5.8,6
55327,Moebius Redux: A Life in Pictures,2,en,0.431208,1/1/2007,0,0,68,Released,0,0
55328,When Good Ghouls Go Bad,2,en,0.329979,10/20/2001,0,0,93,Released,3.8,6
55335,En folkefiende,2,no,0.037867,1/21/2005,0,0,0,Released,2.5,1
55344,ボーイズ・オン・ザ・ラン,2,ja,0.329866,1/30/2010,0,0,114,Released,5.4,6
55347,Beginners,2,en,6.72639,9/11/2010,3200000,2132926,105,Released,6.8,353
55372,Va savoir,2,fr,0.446953,9/28/2001,0,0,154,Released,6.9,8
55376,Karzzzz,2,en,0.177779,10/17/2008,0,0,142,Released,1.3,3
55396,Koirankynnen leikkaaja,2,fi,0.435044,2/12/2004,0,0,0,Released,6.8,4
55403,Kulkuri ja joutsen,2,fi,0.00125,2/19/1999,0,0,,Released,0,0
55408,Kymmenen riivinrautaa,2,fi,0.04048,8/30/2002,0,0,0,Released,5,1
55420,Another Earth,2,en,8.957372,7/22/2011,100000,1676935,92,Released,6.8,535
55424,Essaye-moi,2,fr,1.272188,3/6/2006,0,0,90,Released,5.8,12
55426,Break Blade 1: Kakusei no Toki,2,es,0.775251,5/29/2010,0,0,51,Released,6.3,6
55429,Kołysanka,2,pl,0.311789,2/12/2010,0,0,95,Released,5.4,8
55430,Break Blade 2: Ketsubetsu no Michi,2,en,0.508495,6/26/2010,0,0,50,Released,6.1,4
55431,Break Blade 3: Kyoujin no Ato,2,en,0.126082,10/28/2010,0,0,50,Released,5.2,3
55433,Bomber,2,en,0.594317,3/14/2009,0,0,84,Released,6,3
55435,Break Blade 4: Sanka no Chi,2,en,0.490792,10/29/2010,0,0,50,Released,5.2,3
55437,Break Blade 5: Shisen no Hate,2,en,0.115414,1/21/2011,0,0,50,Released,5.2,3
55438,Break Blade 6: Doukoku no Toride,2,en,0.429279,3/25/2011,0,0,50,Post Production,8.2,3
55465,A Very Harold & Kumar Christmas,2,en,10.724679,11/4/2011,19000000,16387212,108,Released,6,335
55470,着信アリFinal,2,ja,2.513257,6/24/2006,0,0,109,Released,4.9,20
55479,Piñero,2,en,0.362429,1/1/2001,0,0,103,Released,7,1
55496,Nousukausi,2,fi,1.410221,2/28/2003,0,0,98,Released,6.7,12
55502,Pelikaanimies,2,fi,0.120108,12/16/2004,0,0,90,Released,5.5,2
55504,Go Figure,2,en,2.163422,6/10/2005,0,0,88,Released,5.4,28
55522,Postia Pappi Jaakobille,2,fi,0.570175,4/3/2009,0,0,74,Released,6.8,8
55529,The Thirst,2,en,0.250956,5/15/2007,0,0,88,Released,2.9,7
55534,Dreamkeeper,2,en,3.599103,12/28/2003,0,0,174,Released,6,9
55547,Route 666,2,en,1.141172,10/30/2001,2300000,-2300000,86,Released,4.9,13
55551,Lumumba,2,en,0.2994,5/13/2000,0,0,115,Released,5.5,8
55553,"Rakkaudella, Maire",2,fi,0.001177,9/17/1999,0,0,,Released,0,0
55561,Clockwatchers,2,en,1.885671,1/1/1997,0,0,96,Released,5.6,13
55567,Standing Ovation,2,en,0.221837,7/16/2010,0,531826,105,Released,3.9,6
55576,Last Stand at Saber River,2,en,1.087671,1/19/1997,0,0,0,Released,3.7,3
55608,Пленный,2,en,0.199632,9/11/2008,0,0,80,Released,2,2
55612,Varg Veum - Svarte får,2,no,2.111151,1/21/2011,0,0,83,Released,6.1,10
55616,Dracula: Pages from a Virgin's Diary,2,en,0.810769,2/28/2002,1596010,-1596010,75,Released,6.9,8
55632,Peep World,2,en,1.185288,9/15/2010,0,10967,79,Released,5.2,18
55638,Opposite Day,2,en,1.389182,11/7/2009,0,0,88,Released,3.2,9
55650,Saraband,2,sv,3.464937,12/1/2003,0,0,120,Released,6.3,16
55651,Kimjongilia,2,en,0.400267,1/1/2009,0,0,75,Released,5.5,4
55655,The Sound of Insects: Record of a Mummy,2,fi,0.155071,5/1/2009,0,0,87,Released,7.7,3
55657,"Surrender, Dorothy",2,en,0.877446,1/1/2006,0,0,87,Released,3.8,7
55662,Virus X,2,en,0.535661,10/1/2010,3500000,-3500000,85,Released,3.6,7
55680,The Craigslist Killer,2,en,2.389617,1/3/2011,0,0,95,Released,4.6,16
55681,The Halfway House,2,en,0.510135,2/14/2004,0,0,90,Released,3.4,6
55700,Ossos,2,pt,0.639743,1/1/1997,0,0,94,Released,5.4,9
55710,Deal of a Lifetime,2,en,0.113878,1/1/1999,0,0,94,Released,7.7,3
55712,Demolition University,2,en,0.08955,10/27/1997,0,0,90,Released,5.3,2
55715,Fast Girl,2,en,0.510484,1/24/2008,0,0,95,Released,4,6
55717,E l'aura fai son vir,2,it,0.517199,9/30/2006,0,0,110,Released,5.9,9
55720,A Better Life,2,en,3.033797,6/24/2011,10000000,-8240748,98,Released,7,54
55721,Bridesmaids,2,en,6.810991,4/28/2011,32500000,255883523,125,Released,6.5,1697
55723,ChromeSkull: Laid to Rest 2,2,en,2.651419,9/20/2011,0,0,93,Released,4.8,25
55725,Win Win,2,en,4.480723,3/18/2011,10831173,-176788,106,Released,6.7,176
55733,The Princess & the Marine,2,en,1.193211,2/18/2001,0,0,100,Released,5.9,9
55734,Second String,2,en,0.119456,12/18/2002,0,0,100,Released,7,1
55735,Loco Love,2,en,0.404979,3/16/2003,0,0,94,Released,4.7,3
55738,Shut Up and Kiss Me!,2,en,0.398379,3/5/2004,0,0,101,Released,4.3,3
55739,Single Santa Seeks Mrs. Claus,2,en,0.336266,1/1/2004,0,0,96,Released,5,8
55740,Waltzing Anna,2,en,0.333017,8/11/2006,1000000,-988545,108,Released,7,1
55741,Sacrifice,2,zh,0.992235,12/17/2010,10000000,-10000000,128,Released,6.2,10
55748,Ystäväni Henry,2,fi,0.002524,8/20/2004,0,0,,Released,0,0
55758,심야의 FM,2,ko,1.924528,10/14/2010,0,0,106,Released,6.9,36
55759,Vääpeli Körmy ja kahtesti laukeava,2,fi,0.072329,8/15/1997,0,0,103,Released,4.5,2
55765,거룩한 계보,2,ko,1.602638,10/19/2006,4500000,-4500000,126,Released,6.5,12
55767,우리 동네,2,ko,0.603371,11/29/2007,0,0,114,Released,5.7,9
55769,Man Maid,2,en,0.351056,10/28/2009,0,0,0,Released,7,1
55774,The Band,1,en,0.417214,11/17/2009,0,0,90,Released,3.3,7
55779,Final Destination 5,2,en,12.912491,8/12/2011,47000000,110887643,92,Released,5.9,892
55785,Neds,2,en,3.668167,10/8/2010,0,0,124,Released,6.7,44
55787,Water for Elephants,2,en,7.649466,3/15/2011,38000000,76156230,120,Released,6.7,879
55802,Lumea vazuta de Ion B.,2,en,0.081059,12/17/2009,0,0,60,Released,8.3,2
55804,Mike Birbiglia: What I Should Have Said Was Nothing,2,en,0.402883,2/9/2008,0,0,60,Released,7,11
55825,Spider,2,it,1.132774,6/17/2007,0,0,10,Released,6.8,14
55831,Boynton Beach Club,2,en,0.708481,8/5/2005,0,0,105,Released,6.8,3
55845,Phil Ochs: There But for Fortune,2,en,0.014692,1/5/2011,0,0,96,Released,0,0
55846,Blitz,2,en,9.491865,5/20/2011,15774948,-15033073,97,Released,6,496
55852,Southern Comfort,2,en,0.313267,1/25/2001,0,0,90,Released,7.8,4
55861,The Task,2,en,2.427323,1/28/2011,0,0,90,Released,4.9,30
55884,必死剣 鳥刺し,2,ja,0.956893,7/10/2010,0,0,114,Released,7,12
55888,Ed Gein,2,en,2.475288,11/17/2000,0,5708,89,Released,4.8,25
55890,Bereavement,2,en,5.319254,7/16/2010,2000000,-2000000,103,Released,5.2,46
55892,MEZZO FORTE,2,ja,1.637685,5/25/2000,0,0,49,Released,6,7
55893,Putty Hill,2,en,0.514257,2/18/2010,0,48132,87,Released,6.7,6
55895,Monogamy,2,en,0.375211,4/24/2010,1000000,-1000000,94,Released,3.5,2
55902,American Perfekt,2,en,0.039858,3/1/1997,0,0,100,Released,5,1
55903,Betty Fisher et autres histoires,2,fr,0.159662,9/1/2001,0,0,103,Released,7,3
55912,The Man with Rain in His Shoes,2,en,1.217192,11/27/1998,0,258464,91,Released,5.1,8
55916,One Way Out,2,en,1.322408,2/1/2002,0,0,94,Rumored,4,4
55922,Intern Academy,2,en,2.088552,5/16/2004,0,0,98,Released,4.9,11
55931,The Animatrix,2,en,10.934268,5/9/2003,5000000,-5000000,102,Released,6.9,433
55934,Cold Weather,2,en,1.636778,3/13/2010,0,0,96,Released,6.4,14
55951,Aadhavan,2,ta,0.954289,10/17/2009,0,0,135,Released,4.4,10
55955,My Son the Fanatic,2,en,0.147516,10/21/1997,0,408339,88,Released,4.7,3
55956,神様のパズル,2,ja,0.974418,6/7/2008,0,0,134,Released,6.2,3
55971,Молох,2,ru,0.992149,5/14/1999,0,0,108,Released,5.6,10
55989,Southie,2,en,0.280893,6/10/1998,0,0,95,Released,4.7,3
55998,Tikhaya Zastava,2,ru,0.753449,1/20/2011,0,0,90,Released,4.4,5
56002,Angèle et Tony,2,fr,0.73656,1/26/2011,0,0,87,Released,6.8,10
56007,Looking For Lola,2,en,0.108347,12/31/1997,0,0,100,Released,5,1
56014,Maschi Contro Femmine,2,it,5.146043,10/27/2010,0,0,113,Released,5.5,149
56036,Smukke mennesker,2,da,0.316017,9/23/2010,0,0,90,Released,7.8,4
56041,Figli Delle Stelle,2,it,0.694441,10/22/2010,0,0,102,Released,5.1,10
56049,A Grande Família: O Filme,2,pt,0.536814,1/26/2007,0,0,105,Released,5.5,14
56077,Talk of Angels,2,en,0.978989,10/30/1998,0,0,96,Released,6.8,4
56083,Hermanoteu na Terra de Godah,2,pt,0.394099,11/26/2009,0,0,112,Released,7.9,11
56085,Camouflage,2,en,0.976349,1/9/2001,0,0,98,Released,4.8,8
56100,Lisa Lampanelli: Take It Like a Man,2,en,0.426417,8/30/2005,0,0,59,Released,5,3
56109,Swamp Devil,2,en,0.612139,7/4/2008,2000000,-2000000,90,Released,3.6,8
56113,The Parking Lot Movie,2,en,0.402405,8/6/2010,0,0,71,Released,6.5,10
56171,Mega Python vs. Gatoroid,2,en,1.529379,1/29/2011,0,0,90,Released,3.5,11
56180,La casa muda,2,es,2.266539,8/25/2010,6000,-6000,86,Released,5.3,46
56192,Trail of the Screaming Forehead,2,en,0.451906,6/8/2008,0,0,81,Released,5.9,6
56195,Billboard Dad,2,en,1.800704,2/6/1998,0,0,87,Released,5.4,28
56212,Кочегар,2,ru,1.444925,10/13/2010,0,183640,83,Released,7,13
56214,Margaret Cho: Assassin,2,en,0.074589,10/23/2005,0,0,90,Released,7,2
56224,Z Channel: A Magnificent Obsession,2,en,1.422413,5/16/2004,0,0,120,Released,7.4,12
56232,Shîsaido Môteru,2,en,0.219986,6/5/2010,0,0,103,Released,6.1,6
56235,Return with Honor,2,en,0.15025,6/11/1999,1000000,-1000000,101,Released,4,2
56245,MollyCam,2,da,0.013492,7/18/2008,0,0,87,Released,0,0
56255,Koara Kacho,2,en,0.220642,10/28/2005,0,0,86,Released,5.4,6
56256,Marfa și banii,2,ro,0.313928,6/1/2001,0,0,90,Released,7.4,9
56263,Plein sud,2,fr,0.854655,12/30/2009,0,0,87,Released,6.5,6
56271,Double Take,2,en,0.194308,2/10/2009,0,0,80,Released,6.4,5
56272,Elektra Luxx,2,en,4.118699,3/14/2010,0,10,98,Released,4.7,49
56275,Reggie Watts: Why Shit So Crazy?,2,en,0.242956,7/1/2010,0,0,53,Released,6,4
56288,Spy Kids: All the Time in the World,2,en,9.580214,8/18/2011,27000000,58564310,89,Released,4.4,228
56292,Mission: Impossible - Ghost Protocol,2,en,14.25843,12/7/2011,145000000,549713380,133,Released,6.8,4026
56294,The Oil Factor: Behind the War on Terror,2,en,0.16323,7/15/2005,0,0,93,Released,6.5,2
